No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1248,2018-02-01,2,6,14,28,34,37,3,1,10,339,14017,193443,200000000,6616600,210700,5300,1000,20547536,1393604800
1249,2018-02-05,5,8,15,20,25,27,6,3,7,341,17409,236417,82418700,9716400,215400,4400,1000,0,1516025000
1250,2018-02-08,3,10,18,22,23,40,27,1,17,282,13076,186681,200000000,3846400,250400,5700,1000,17958783,1367266000
1251,2018-02-12,21,28,31,33,34,40,23,0,2,142,7296,131873,0,37898500,576400,11800,1000,270607267,1397054800
1252,2018-02-15,4,15,18,19,22,29,37,0,14,295,14690,234933,0,5893600,302000,6400,1000,545633736,1723862600
1253,2018-02-19,1,12,14,24,33,37,15,1,5,275,15566,254671,600000000,19848100,389700,7200,1000,276426216,2011406800
1254,2018-02-22,7,8,11,15,36,39,37,2,7,347,16244,249210,266505100,10996800,239500,5400,1000,0,1675001200
1255,2018-02-26,2,14,15,27,40,43,41,1,9,216,11043,173151,200000000,8373700,376800,7700,1000,51204253,1482472800
