No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1540,2020-12-03,1,20,25,28,33,37,31,2,5,143,8086,147506,118845000,14261800,538500,10000,1000,0,1366430600
1541,2020-12-07,12,26,28,32,33,35,41,0,7,178,9195,158890,0,10348400,439500,8900,1000,241455786,1408183600
1542,2020-12-10,11,12,16,17,20,36,18,0,1,203,11041,197546,0,81408600,433000,8400,1000,512809029,1624729400
1543,2020-12-14,17,21,26,33,36,38,34,0,7,253,12042,207503,0,13559300,405100,8900,1000,829184615,1843591200
1544,2020-12-17,3,11,25,26,39,42,34,1,7,447,17871,255915,600000000,13607700,230100,6000,1000,546688277,1956102800
1545,2020-12-21,8,14,15,26,37,43,12,1,12,403,15676,232251,600000000,7720600,248200,6700,1000,255503255,1865549000
1546,2020-12-24,1,18,19,24,31,40,16,2,4,273,12448,202658,275572000,22173700,350800,8100,1000,0,1742219800
1547,2020-12-28,4,11,14,17,22,39,21,1,10,362,15510,233230,200000000,7516900,224200,5500,1000,50556777,1613152400
