No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
887,2014-08-04,3,4,6,18,32,37,7,1,7,230,12502,201406,114992600,14784600,539900,8700,1000,0,1452520600
888,2014-08-07,2,4,9,36,37,39,43,1,2,167,9658,169698,122981400,55341100,795300,12100,1000,0,1451875200
889,2014-08-11,2,10,21,28,41,43,12,0,5,191,9635,163652,0,22008100,691300,12000,1000,122268699,1432210600
890,2014-08-14,1,4,6,14,28,31,21,0,7,340,15425,233681,0,16806600,415200,8000,1000,252988536,1661687400
891,2014-08-18,7,9,14,30,42,43,24,2,7,182,11872,212299,213055100,22258300,1027300,13800,1000,0,1984733800
892,2014-08-21,14,19,31,35,40,43,38,0,4,142,7580,139518,0,31507900,1065000,17600,1000,140036758,1533859400
893,2014-08-25,10,12,26,28,29,37,34,0,15,305,16380,248566,0,8852200,522400,8500,1000,287576167,1841756000
894,2014-08-28,4,5,9,20,21,32,40,2,5,372,16692,265248,229891000,30996800,499900,9800,1000,0,2094394800
