No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1711,2022-08-01,3,32,33,34,35,40,5,0,2,148,8686,150390,0,43346600,632600,11300,1000,505198420,1596911000
1712,2022-08-04,1,5,15,24,25,28,14,0,10,345,15785,235178,0,7820500,244800,5600,1000,765874905,1661701600
1713,2022-08-08,6,32,38,39,40,42,37,0,9,180,11550,186956,0,10798600,583100,9600,1000,1089824702,1831028400
1714,2022-08-11,11,15,20,26,33,42,16,0,7,279,12313,205132,0,13240100,358700,8500,1000,1398751276,1805772200
1715,2022-08-15,2,6,15,16,32,37,25,5,12,574,21046,286778,340516100,7595900,171400,4900,1000,0,1964934800
1716,2022-08-18,2,26,27,32,38,42,9,0,5,265,11403,174199,0,13511100,275300,6700,1000,225178871,1371078000
1717,2022-08-22,15,21,23,24,33,36,40,1,9,215,12251,202259,505268900,9336600,422000,7800,1000,0,1673380200
1718,2022-08-25,1,6,9,15,18,38,10,0,6,214,13129,202935,0,10784200,326500,5600,1000,215678318,1393421000
1719,2022-08-29,4,11,15,16,35,39,36,3,6,235,13216,220615,163593600,13755500,379200,7100,1000,0,1692377600
