No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1223,2017-11-02,12,22,28,30,36,43,34,1,3,146,9084,156754,200000000,22912700,508400,8600,1000,29120372,1349534600
1224,2017-11-06,5,18,33,38,41,43,6,0,6,150,9148,156712,0,12802700,553000,9500,1000,285167109,1467102000
1225,2017-11-09,19,22,25,30,33,34,36,0,6,169,9751,173743,0,14357700,550500,10000,1000,572312467,1640841000
1226,2017-11-13,7,8,28,34,37,41,13,1,6,230,13000,224552,600000000,16576700,467000,8700,1000,303835637,1947668600
1227,2017-11-16,1,8,14,28,40,43,6,3,7,240,11979,194037,198251700,12468300,392700,8300,1000,0,1702431600
1228,2017-11-20,6,18,19,25,28,40,3,0,9,212,10724,175934,0,7774200,356400,7400,1000,233219529,1410069000
1229,2017-11-23,10,28,35,37,39,43,16,0,5,149,9112,158194,0,16861300,611000,10500,1000,514233131,1579493600
1230,2017-11-27,1,2,6,9,17,38,34,1,6,329,18623,285605,600000000,15095000,297300,5500,1000,216124593,1953859600
1231,2017-11-30,1,14,16,24,32,36,2,1,9,209,11103,185932,494240100,9270800,431100,8500,1000,0,1628469800
