No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
792,2013-09-02,1,7,14,25,37,43,4,2,10,329,13858,209152,70622000,12711800,463600,9700,1000,0,1699152200
793,2013-09-05,10,13,14,19,26,43,12,0,2,238,11941,202293,0,63997200,645300,11300,1000,142217329,1692416000
794,2013-09-09,15,22,25,29,34,42,2,0,5,255,13384,227616,0,31753300,747100,12500,1000,318626275,2047499200
795,2013-09-12,13,19,24,28,33,38,29,7,10,476,19683,313263,73305200,17505800,441300,9400,1000,0,2396022800
796,2013-09-16,1,7,11,14,22,34,2,1,7,326,15750,227649,121870200,15668800,403700,7300,1000,0,1570944200
797,2013-09-19,1,4,13,18,23,39,35,2,12,293,15527,244497,68765900,10314800,506900,8400,1000,0,1745255200
798,2013-09-23,1,3,5,25,39,41,34,0,0,262,12041,206367,0,0,539000,10300,1000,248463449,1601434800
799,2013-09-26,4,6,8,10,19,28,25,7,24,839,30477,375012,58921400,6149400,211000,5100,1000,0,2266485800
800,2013-09-30,8,12,22,23,25,35,43,1,4,320,16389,258728,131166300,29512100,442600,7600,1000,0,1721249600
