No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
716,2012-12-03,5,7,14,24,25,35,32,2,10,482,21318,315835,86824800,15628300,389000,7700,1000,0,2219427600
717,2012-12-06,13,14,16,21,29,42,20,3,5,241,14288,248490,63669600,34381300,855900,12700,1000,0,2221478800
718,2012-12-10,15,20,27,29,33,43,18,0,5,282,14671,248339,0,33759500,718200,12100,1000,187554507,2190954400
719,2012-12-13,11,14,27,31,34,42,13,5,15,494,22053,341062,84563100,14115500,514300,10100,1000,0,2813929600
720,2012-12-17,25,26,27,28,35,38,19,0,2,297,14890,262465,0,87731700,708900,12400,1000,194961175,2287074400
721,2012-12-20,1,14,23,24,27,40,10,0,12,359,20142,356463,0,18688100,749600,11700,1000,444138139,2969765400
722,2012-12-24,6,11,32,34,35,39,18,2,20,462,24101,394838,374402800,13709900,712200,12000,1000,0,3539990400
723,2012-12-27,16,27,28,36,39,42,2,0,16,397,20634,316570,0,11826100,571900,9700,1000,210243965,2540868200
