No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
835,2014-02-03,5,9,10,28,39,40,24,4,19,467,19997,279209,76167200,7637400,372800,7600,1000,0,2029552200
836,2014-02-06,7,11,31,34,38,43,28,2,3,176,10893,189934,69974600,41984400,858700,12200,1000,0,1645130600
837,2014-02-10,5,17,34,37,39,42,28,0,14,304,10891,170404,0,8679700,479600,11800,1000,135019275,1558645800
838,2014-02-13,12,28,32,36,38,43,13,1,3,207,11321,202036,302484800,50239200,873700,14000,1000,0,1912495800
839,2014-02-17,1,3,5,12,13,38,37,2,6,314,16653,247517,58819200,17645600,404600,6700,1000,0,1578113000
840,2014-02-20,3,4,17,24,27,34,39,2,13,384,15097,229602,62492100,8652600,351500,7800,1000,0,1602498600
841,2014-02-24,8,22,24,28,31,36,38,0,3,278,12710,208703,0,39133100,506700,9700,1000,130444902,1603778000
842,2014-02-27,8,11,17,26,33,43,24,2,12,338,15410,236424,142963400,11661000,496800,9600,1000,0,1884186600
