No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1945,2024-11-04,1,2,4,14,27,43,41,2,1,256,11359,176670,104034300,62422600,263300,6200,1000,0,1301802200
1946,2024-11-07,8,9,11,27,36,38,18,0,10,251,11780,185328,0,5893100,253500,5700,1000,196432716,1270196400
1947,2024-11-11,10,24,30,36,37,41,5,0,2,198,9970,168794,0,39957300,435800,9100,1000,462806084,1539075400
1948,2024-11-14,18,29,30,38,39,43,40,2,3,242,9781,168091,377664000,29253100,391600,10200,1000,0,1651775400
1949,2024-11-18,12,13,17,28,37,43,27,1,3,176,9430,159992,200000000,22391000,412100,8100,1000,23903437,1333933600
1950,2024-11-21,9,20,26,28,30,42,6,0,7,144,7846,143282,0,10008700,525400,10100,1000,257432231,1338860400
1951,2024-11-25,1,3,6,23,28,35,14,1,8,280,14140,219313,500141700,9101900,280800,5800,1000,0,1547935600
1952,2024-11-28,24,25,31,32,34,40,12,1,6,151,7319,127375,200000000,11369800,487900,10600,1000,27389705,1276685400
