No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1987,2025-04-03,8,12,25,28,32,42,27,1,4,349,16113,249001,600000000,22204700,274800,6200,1000,753645824,1847006600
1988,2025-04-07,6,20,23,24,33,35,27,1,7,233,13636,221858,600000000,12610700,409100,7300,1000,447886685,1778768600
1989,2025-04-10,15,17,23,29,35,43,8,0,12,262,11276,181594,0,6836700,338100,8300,1000,721346489,1598485600
1990,2025-04-14,6,9,15,19,24,40,30,1,7,309,14668,230369,600000000,11973100,292900,6500,1000,400711088,1732676800
1991,2025-04-17,1,5,12,16,17,40,4,2,3,278,12511,208004,333146900,26559100,309500,7200,1000,0,1622754200
1992,2025-04-21,9,11,18,21,27,34,13,2,6,290,13380,194321,107593400,10759600,240400,5500,1000,0,1372131000
1993,2025-04-24,7,12,13,35,37,42,31,1,4,205,9632,156719,200000000,16096700,339100,7600,1000,14616653,1286079600
1994,2025-04-28,10,11,13,16,24,26,12,1,6,243,11995,193990,243750300,11457000,305500,6500,1000,0,1432339400
