No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1359,2019-03-04,6,8,14,18,25,41,9,0,5,222,12333,190707,0,12900800,313700,5900,1000,215007459,1363316200
1360,2019-03-07,4,9,10,16,17,42,23,2,14,258,14060,223629,227332200,5135600,300900,5800,1000,0,1544188000
1361,2019-03-11,3,4,12,18,28,38,32,0,10,421,15412,217530,0,6340500,162600,4600,1000,211345060,1406919200
1362,2019-03-14,8,16,19,28,36,39,1,3,4,388,15998,220340,152305300,18418400,205000,5200,1000,0,1562721000
1363,2019-03-18,2,5,23,36,37,41,43,0,6,236,11466,181252,0,11742300,322400,7000,1000,234838859,1428962800
1364,2019-03-21,5,13,14,16,25,27,3,0,12,315,14046,211352,0,5981300,246000,5800,1000,474085347,1515111800
1365,2019-03-25,4,7,14,20,31,41,32,0,7,247,12322,204590,0,12615000,386000,8100,1000,768425970,1740831200
1366,2019-03-28,14,15,17,29,31,39,10,1,6,231,11848,206149,600000000,15806100,443300,9100,1000,484539363,1839436600
