No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1351,2019-02-04,8,14,18,22,28,29,5,1,15,262,12969,196665,200000000,4482000,277100,5900,1000,24096183,1416271400
1352,2019-02-07,5,6,9,15,19,36,22,0,6,276,14885,224193,0,10431100,244800,4700,1000,232713045,1409804400
1353,2019-02-11,2,11,12,19,21,24,36,3,5,444,16918,242167,151274200,13267000,161300,4400,1000,0,1504337200
1354,2019-02-14,4,25,27,28,32,41,26,1,4,164,9423,153600,200000000,16938700,446100,8200,1000,25842518,1328202400
1355,2019-02-18,5,15,27,29,34,37,12,1,13,269,12215,189030,270445900,5644800,294600,6800,1000,0,1488915800
1356,2019-02-21,4,6,10,16,24,43,12,2,12,329,13826,202692,104132300,5206700,205000,5100,1000,0,1360485200
1357,2019-02-25,2,3,8,15,19,28,21,5,13,552,21182,263356,37305200,4304500,109400,3000,1000,0,1400304200
1358,2019-02-28,9,15,23,27,29,40,28,2,5,260,12385,181777,107316100,12878300,267400,5900,1000,0,1341832800
