No,抽選日,数字１,数字２,数字３,数字４,数字５,数字６,数字B,１等口数,２等口数,３等口数,４等口数,５等口数,１等金額,２等金額,３等金額,４等金額,５等金額,キャリーオーバー,Unnamed: 20
1376,2019-05-02,2,5,22,31,32,43,27,0,6,227,11845,176893,0,12929700,369000,7400,1000,507783386,1523042600
1377,2019-05-06,1,7,13,24,40,43,20,2,2,249,11683,196190,401809500,44376800,384900,8600,1000,0,1728698000
1378,2019-05-09,1,10,15,24,35,43,9,2,9,236,10563,166435,117942400,7863000,323800,7600,1000,0,1400607000
1379,2019-05-13,1,2,19,21,24,37,32,1,1,227,11153,178505,200000000,70287000,334300,7100,1000,34282495,1420427200
1380,2019-05-16,1,3,24,26,29,33,42,3,4,240,11283,190198,90915700,17885400,321900,7200,1000,0,1464687400
1381,2019-05-20,2,4,5,16,19,38,25,1,13,293,14524,223635,200000000,4792800,229600,4800,1000,7685086,1404492800
1382,2019-05-23,8,9,12,25,26,28,32,4,3,398,17191,231593,52124100,20081800,163400,3900,1000,0,1392141600
1383,2019-05-27,2,4,9,15,18,39,24,1,10,260,13944,211631,200000000,6320000,262500,5100,1000,10661970,1390825400
1384,2019-05-30,3,6,13,32,38,43,40,1,5,208,10761,174116,251413100,14445500,375000,7600,1000,0,1438940400
